"Instituto Nacional de Estadística y Geografía",
"Consulta en línea de los precios promedio del INPC ",
"Publicados en el diario oficial de la Federación mensualmente ",
"Fecha de consulta: 06/01/2021 22:10:46",

"Año","Mes","Fecha_Pub_DOF","Clave ciudad","Nombre ciudad","División","Grupo","Clase","Subclase","Clave generico","Generico","Consecutivo","Especificación","Precio promedio","Cantidad","Unidad","Estatus"
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.2. Carnes"," 08 Carnes frías, secas y embutidos","023","Carnes secas y otros embutidos","005","CECINA, DE RES, A GRANEL","192","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.2. Carnes"," 08 Carnes frías, secas y embutidos","024","Tocino","001","BAFAR, DE CERDO, PAQ DE 250 GR","218","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.2. Carnes"," 08 Carnes frías, secas y embutidos","024","Tocino","002","LA MONTAÑESA, DE CERDO, A GRANEL","120","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.3. Pescados y mariscos"," 09 Pescados y mariscos","025","Pescado","001","FILETE, CAZON, DEL GOLFO, A GRANEL","159","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.3. Pescados y mariscos"," 09 Pescados y mariscos","025","Pescado","002","FILETE, CAZON, A GRANEL","170","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.3. Pescados y mariscos"," 09 Pescados y mariscos","025","Pescado","003","ENTERO, MOJARRA TILAPIA, A GRANEL","60","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.3. Pescados y mariscos"," 09 Pescados y mariscos","025","Pescado","004","ENTERO, MOJARRA TILAPIA, A GRANEL","60","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.3. Pescados y mariscos"," 09 Pescados y mariscos","025","Pescado","005","TROZO, REBANADAS, HUACHINANGO, A GRANEL","222.5","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.3. Pescados y mariscos"," 09 Pescados y mariscos","025","Pescado","006","FILETE, HUACHINANGO, DEL GOLFO, REBANADO, A GRANEL","220","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.3. Pescados y mariscos"," 09 Pescados y mariscos","025","Pescado","007","ENTERO, HUACHINANGO DEL GOLFO, A GRANEL","144","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.3. Pescados y mariscos"," 09 Pescados y mariscos","025","Pescado","008","FILETE, DE TILAPIA, A GRANEL","96","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.3. Pescados y mariscos"," 09 Pescados y mariscos","026","Camarón","001","CRUDO, MEDIANO, C/CABEZA, A GRANEL","162.5","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.3. Pescados y mariscos"," 09 Pescados y mariscos","026","Camarón","002","CRUDO, CHICO, C/CABEZA, A GRANEL","190","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.3. Pescados y mariscos"," 09 Pescados y mariscos","027","Otros mariscos","001","PULPO, A GRANEL","236","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.3. Pescados y mariscos"," 09 Pescados y mariscos","027","Otros mariscos","002","OSTION, MEDIANO, BOLSA, C/800 PZAS","150","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.3. Pescados y mariscos"," 10 Pescados y mariscos en conserva","028","Atún y sardina en lata","001","GUAYMEX, SARDINA, EN SALSA DE TOMATE, LATA DE 425 GR","54.53","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.3. Pescados y mariscos"," 10 Pescados y mariscos en conserva","028","Atún y sardina en lata","002","DOLORES, ATUN, EN AGUA, LATA DE 140 GR","115.18","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.3. Pescados y mariscos"," 10 Pescados y mariscos en conserva","028","Atún y sardina en lata","003","TUNY, ATUN, EN AGUA, LATA DE 140 GR","86.79","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.3. Pescados y mariscos"," 10 Pescados y mariscos en conserva","029","Otros pescados y mariscos en conserva","001","LA GITANA, CALAMARES, EN TROZOS, LATA DE 111 GR","293.24","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.3. Pescados y mariscos"," 10 Pescados y mariscos en conserva","029","Otros pescados y mariscos en conserva","002","PONTO, MEJILLONES, EN ESCABECHE LATA DE 111 GR","288.29","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 11 Leche pasteurizada y fresca","030","Leche pasteurizada y fresca","001","SANTA CLARA, PASTEURIZADA, ENTERA, BOTE DE 1 LT","19","1","LT",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 11 Leche pasteurizada y fresca","030","Leche pasteurizada y fresca","002","ALPURA 2000, ULTRAPASTEURIZADA, ENTERA, BOTE DE 1 LT","17.95","1","LT",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 11 Leche pasteurizada y fresca","030","Leche pasteurizada y fresca","003","MP, PASTEURIZADA, ENTERA, BOTE DE 3780 ML","13.08","1","LT",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 11 Leche pasteurizada y fresca","030","Leche pasteurizada y fresca","004","BRONCA, A GRANEL","12","1","LT",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 11 Leche pasteurizada y fresca","030","Leche pasteurizada y fresca","005","LALA, ULTRAPASTEURIZADA, DESLACTOSADA, BOTE DE 1 LT","18.25","1","LT",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 12 Leche procesada","031","Leche en polvo","001","NIDO, ENTERA, FORTIFICADA, LATA DE 360 GR","143.86","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 12 Leche procesada","031","Leche en polvo","002","NESTLE, DESCREMADA, SVELTY, FIGURA 0%, ENVASE DE 360 GR","135.83","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 12 Leche procesada","032","Leche evaporada, condensada y maternizada","001","SMA, MATERNIZADA, GOLD, ETAPA 1, LATA DE 400 GR","557.5","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 12 Leche procesada","032","Leche evaporada, condensada y maternizada","002","CARNATION CLAVEL, EVAPORADA, LATA DE 339 ML","34.66","1","LT",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 12 Leche procesada","032","Leche evaporada, condensada y maternizada","003","LA LECHERA, CONDENSADA, LATA DE 387 GR","44.28","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 13 Derivados de leche","033","Yogurt","001","DANONE, BEBIBLE, FRESA, BOTE DE 240 GR","31.35","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 13 Derivados de leche","033","Yogurt","002","ALPURA, BATIDO, FRESA, BOTE DE 1 KG","29.7","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 13 Derivados de leche","033","Yogurt","003","YOPLAIT, BATIDO, FRUTAS, BOTE DE 1 KG","34.25","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 13 Derivados de leche","034","Queso fresco","001","FRANJA, PANELA, A GRANEL","139.61","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 13 Derivados de leche","034","Queso fresco","002","CHILCHOTA, CANASTO, A GRANEL","100","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 13 Derivados de leche","035","Otros quesos","001","NOCHE BUENA, GOUDA, PAQ DE 450 GR","161.67","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 13 Derivados de leche","035","Otros quesos","002","ESMERALDA, MOZZARELLA, A GRANEL","182.13","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 13 Derivados de leche","036","Queso Oaxaca o asadero","001","LOS GÜEROS, OAXACA, A GRANEL","79","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 13 Derivados de leche","036","Queso Oaxaca o asadero","002","LALA, OAXACA, PAQ DE 400 GR","115","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 13 Derivados de leche","037","Crema de leche","001","ALPURA, ACIDA, VASO DE 200 ML","61.75","1","LT",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 13 Derivados de leche","037","Crema de leche","002","NATURAL, A GRANEL","52","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 13 Derivados de leche","038","Queso manchego o Chihuahua","001","LOS ANDES, CHIHUAHUA, PAQ DE 500 GR","241.5","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 13 Derivados de leche","038","Queso manchego o Chihuahua","002","NOCHEBUENA, MANCHEGO, PAQ DE 400 GR","196.94","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 13 Derivados de leche","039","Helados","001","DE LECHE, VAINILLA, BOTE DE 500 ML","120","1","LT",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 13 Derivados de leche","039","Helados","002","HOLANDA, DE LECHE, KISSES, BOTE DE 1 LT","58","1","LT",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 13 Derivados de leche","040","Mantequilla","001","CHIPILO, S/SAL, BARRA DE 90 GR","140","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 13 Derivados de leche","040","Mantequilla","002","GLORIA, S/SAL, BARRA DE 225 GR","176.67","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 13 Derivados de leche","041","Queso amarillo","001","KRAFT, AMERICANO, SINGLES, PAQ DE 144 GR","147.57","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 13 Derivados de leche","041","Queso amarillo","002","LALA, AMERICANO, PAQ DE 144 GR","114.58","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 14 Huevo","042","Huevo","001","BLANCO, A GRANEL","21.5","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 14 Huevo","042","Huevo","002","SAN JUAN, BLANCO, PAQ DE 18 PZAS","23.15","1","PAQ",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.4. Leche, derivados de leche y huevo"," 14 Huevo","042","Huevo","003","BLANCO, A GRANEL","23","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.5. Aceites y grasas comestibles"," 15 Aceites y grasas vegetales comestibles","043","Aceites y grasas vegetales comestibles","001","NUTRIOLI, ACEITE VEGETAL, DE SOYA, BOTELLA DE 946 ML","23.93","1","LT",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.5. Aceites y grasas comestibles"," 15 Aceites y grasas vegetales comestibles","043","Aceites y grasas vegetales comestibles","002","INCA, MANTECA VEGETAL, PAQ DE 1 KG","34.8","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.5. Aceites y grasas comestibles"," 15 Aceites y grasas vegetales comestibles","043","Aceites y grasas vegetales comestibles","003","OLEICO, ACEITE DE CARTAMO, PAQ DE 2 BOTELLAS DE 1892 ML","45.19","1","LT",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.5. Aceites y grasas comestibles"," 15 Aceites y grasas vegetales comestibles","043","Aceites y grasas vegetales comestibles","004","CAPULLO, ACEITE DE CANOLA, BOTELLA DE 1 LT","26.75","1","LT",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.5. Aceites y grasas comestibles"," 15 Aceites y grasas vegetales comestibles","043","Aceites y grasas vegetales comestibles","005","PRIMAVERA, MARGARINA, S/SAL, BARRA DE 400 GR","116.63","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","044","Manzana","001","GOLDEN DELICIOUS, A GRANEL","36.5","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","044","Manzana","002","GOLDEN DELICIOUS, IMPORTADA, A GRANEL","50.65","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","044","Manzana","003","GALA, A GRANEL","41.15","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","044","Manzana","004","GOLDEN DELICIOUS, A GRANEL","35","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","045","Plátanos","001","TABASCO, A GRANEL","17.1","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","045","Plátanos","002","TABASCO, A GRANEL","13.9","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","045","Plátanos","003","MACHO, A GRANEL","12","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","045","Plátanos","004","TABASCO, A GRANEL","12.75","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","046","Aguacate","001","HASS, A GRANEL","50","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","046","Aguacate","002","HASS, A GRANEL","59.1","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","046","Aguacate","003","HASS, A GRANEL","41.6","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","046","Aguacate","004","HASS, A GRANEL","55","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","047","Otras Frutas","001","MANGO, MANILA, A GRANEL","30.3","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","047","Otras Frutas","002","MANGO, PARAISO, A GRANEL","13.88","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","047","Otras Frutas","003","MANDARINA, A GRANEL","12","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","047","Otras Frutas","004","ALTEA, O/FRUTAS, TAMARINDO, BOLSA DE 500 GR","73","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","047","Otras Frutas","005","KIWI, A GRANEL","94.5","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","047","Otras Frutas","006","TORONJA, ROJA, A GRANEL","30.18","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","047","Otras Frutas","007","TORONJA, ROJA, A GRANEL","17","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","047","Otras Frutas","008","JICAMA, A GRANEL","13.5","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","047","Otras Frutas","009","MANGO, MANILA, A GRANEL","16.75","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","047","Otras Frutas","010","MANGO, ATAULFO, A GRANEL","18.41","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","048","Papaya","001","MARADOL, A GRANEL","23.48","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","048","Papaya","002","MARADOL, A GRANEL","18.38","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 16 Frutas frescas","048","Papaya","003","MARADOL, A GRANEL","15.75","1","KG",""
